case;cislo linky;konecna A;linka_smer_A;cislo linky B;konecna B;linka_smer_B;rozjezd;prijezd;odjezd;doba prestupu;stihnuto;o_kolik;cpu;smysluplnost
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);16:25:00;2023-10-22 16:23:20.325183;22.10.2023 16:25;46;True;53.674817;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);16:25:00;2023-10-22 16:23:20.325183;22.10.2023 16:25;52;True;47.674817;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);16:25:00;2023-10-22 16:23:20.325183;22.10.2023 16:25;0;True;99.674817;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);16:25:00;2023-10-22 16:23:20.325183;22.10.2023 16:25;82;True;17.674817;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);16:25:00;2023-10-22 16:23:33.746240;22.10.2023 16:25;57;True;29.25376;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);16:25:00;2023-10-22 16:23:33.746240;22.10.2023 16:25;89;False;-2.74624;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);16:25:00;2023-10-22 16:23:33.746240;22.10.2023 16:25;30;True;56.25376;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);16:25:00;2023-10-22 16:23:33.746240;22.10.2023 16:25;82;True;4.25376;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);16:25:00;2023-10-22 16:23:33.746240;22.10.2023 16:25;82;True;4.25376;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);9:25:00;2023-10-28 09:22:39.385705;28.10.2023 9:25;58;True;82.614295;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);9:25:00;2023-10-28 09:22:39.385705;28.10.2023 9:25;27;True;113.614295;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);9:25:00;2023-10-28 09:22:39.385705;28.10.2023 9:25;39;True;101.614295;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);9:25:00;2023-10-28 09:22:39.385705;28.10.2023 9:25;39;True;101.614295;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);9:25:00;2023-10-28 09:22:39.385705;28.10.2023 9:25;57;True;83.614295;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);9:25:00;2023-10-28 09:23:19.168035;28.10.2023 9:25;58;True;42.831965;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);9:25:00;2023-10-28 09:23:19.168035;28.10.2023 9:25;59;True;41.831965;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);9:25:00;2023-10-28 09:23:19.168035;28.10.2023 9:25;46;True;54.831965;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);9:25:00;2023-10-28 09:23:19.168035;28.10.2023 9:25;46;True;54.831965;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);9:25:00;2023-10-28 09:23:19.168035;28.10.2023 9:25;89;True;11.831965;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);9:25:00;2023-10-28 09:22:32.233266;28.10.2023 9:25;27;True;120.766734;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);9:25:00;2023-10-28 09:22:32.233266;28.10.2023 9:25;59;True;88.766734;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);9:25:00;2023-10-28 09:22:32.233266;28.10.2023 9:25;52;True;95.766734;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);9:25:00;2023-10-28 09:22:32.233266;28.10.2023 9:25;52;True;95.766734;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);9:25:00;2023-10-28 09:22:32.233266;28.10.2023 9:25;30;True;117.766734;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);9:25:00;2023-10-28 09:21:49.286498;28.10.2023 9:25;39;True;151.713502;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);9:25:00;2023-10-28 09:21:49.286498;28.10.2023 9:25;46;True;144.713502;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);9:25:00;2023-10-28 09:21:49.286498;28.10.2023 9:25;52;True;138.713502;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);9:25:00;2023-10-28 09:21:49.286498;28.10.2023 9:25;0;True;190.713502;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);9:25:00;2023-10-28 09:21:49.286498;28.10.2023 9:25;82;True;108.713502;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);9:25:00;2023-10-28 09:23:31.059954;28.10.2023 9:25;39;True;49.940046;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);9:25:00;2023-10-28 09:23:31.059954;28.10.2023 9:25;46;True;42.940046;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);9:25:00;2023-10-28 09:23:31.059954;28.10.2023 9:25;52;True;36.940046;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);9:25:00;2023-10-28 09:23:31.059954;28.10.2023 9:25;0;True;88.940046;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);9:25:00;2023-10-28 09:23:31.059954;28.10.2023 9:25;82;True;6.940046;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);9:25:00;2023-10-28 09:22:46.222451;28.10.2023 9:25;57;True;76.777549;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);9:25:00;2023-10-28 09:22:46.222451;28.10.2023 9:25;89;True;44.777549;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);9:25:00;2023-10-28 09:22:46.222451;28.10.2023 9:25;30;True;103.777549;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);9:25:00;2023-10-28 09:22:46.222451;28.10.2023 9:25;82;True;51.777549;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);9:25:00;2023-10-28 09:22:46.222451;28.10.2023 9:25;82;True;51.777549;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);10:25:00;2023-10-28 10:22:32.156254;2023-10-28 10:25:01.296533;58;True;91.140279;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);10:25:00;2023-10-28 10:22:32.156254;28.10.2023 10:25;27;True;120.843746;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);10:25:00;2023-10-28 10:22:32.156254;28.10.2023 10:25;39;True;108.843746;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);10:25:00;2023-10-28 10:22:32.156254;28.10.2023 10:25;39;True;108.843746;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);10:25:00;2023-10-28 10:22:32.156254;28.10.2023 10:25;57;True;90.843746;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);10:25:00;2023-10-28 10:24:31.296533;28.10.2023 10:25;58;False;-29.296533;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);10:25:00;2023-10-28 10:24:31.296533;28.10.2023 10:25;59;False;-30.296533;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);10:25:00;2023-10-28 10:24:31.296533;28.10.2023 10:25;46;False;-17.296533;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);10:25:00;2023-10-28 10:24:31.296533;28.10.2023 10:25;46;False;-17.296533;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);10:25:00;2023-10-28 10:24:31.296533;28.10.2023 10:25;89;False;-60.296533;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);10:25:00;2023-10-28 10:21:55.559718;28.10.2023 10:25;27;True;157.440282;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);10:25:00;2023-10-28 10:21:55.559718;2023-10-28 10:25:01.296533;59;True;126.736815;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);10:25:00;2023-10-28 10:21:55.559718;28.10.2023 10:25;52;True;132.440282;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);10:25:00;2023-10-28 10:21:55.559718;28.10.2023 10:25;52;True;132.440282;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);10:25:00;2023-10-28 10:21:55.559718;28.10.2023 10:25;30;True;154.440282;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);10:25:00;2023-10-28 10:21:06.796929;28.10.2023 10:25;39;True;194.203071;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);10:25:00;2023-10-28 10:21:06.796929;2023-10-28 10:25:01.296533;46;True;188.499604;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);10:25:00;2023-10-28 10:21:06.796929;28.10.2023 10:25;52;True;181.203071;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);10:25:00;2023-10-28 10:21:06.796929;28.10.2023 10:25;0;True;233.203071;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);10:25:00;2023-10-28 10:21:06.796929;28.10.2023 10:25;82;True;151.203071;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);10:25:00;2023-10-28 10:23:27.340098;28.10.2023 10:25;39;True;53.659902;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);10:25:00;2023-10-28 10:23:27.340098;2023-10-28 10:25:01.296533;46;True;47.956435;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);10:25:00;2023-10-28 10:23:27.340098;28.10.2023 10:25;52;True;40.659902;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);10:25:00;2023-10-28 10:23:27.340098;28.10.2023 10:25;0;True;92.659902;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);10:25:00;2023-10-28 10:23:27.340098;28.10.2023 10:25;82;True;10.659902;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);10:25:00;2023-10-28 10:22:58.703152;28.10.2023 10:25;57;True;64.296848;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);10:25:00;2023-10-28 10:22:58.703152;2023-10-28 10:25:01.296533;89;True;33.593381;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);10:25:00;2023-10-28 10:22:58.703152;28.10.2023 10:25;30;True;91.296848;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);10:25:00;2023-10-28 10:22:58.703152;28.10.2023 10:25;82;True;39.296848;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);10:25:00;2023-10-28 10:22:58.703152;28.10.2023 10:25;82;True;39.296848;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);11:25:00;28.10.2023 11:21;28.10.2023 11:25;58;True;182;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);11:25:00;28.10.2023 11:21;28.10.2023 11:25;27;True;213;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);11:25:00;28.10.2023 11:21;28.10.2023 11:25;39;True;201;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);11:25:00;28.10.2023 11:21;28.10.2023 11:25;39;True;201;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);11:25:00;28.10.2023 11:21;28.10.2023 11:25;57;True;183;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);11:25:00;2023-10-28 11:22:28.973083;28.10.2023 11:25;58;True;93.026917;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);11:25:00;2023-10-28 11:22:28.973083;28.10.2023 11:25;59;True;92.026917;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);11:25:00;2023-10-28 11:22:28.973083;28.10.2023 11:25;46;True;105.026917;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);11:25:00;2023-10-28 11:22:28.973083;28.10.2023 11:25;46;True;105.026917;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);11:25:00;2023-10-28 11:22:28.973083;28.10.2023 11:25;89;True;62.026917;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);11:25:00;2023-10-28 11:23:05.940035;28.10.2023 11:25;27;True;87.059965;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);11:25:00;2023-10-28 11:23:05.940035;28.10.2023 11:25;59;True;55.059965;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);11:25:00;2023-10-28 11:23:05.940035;28.10.2023 11:25;52;True;62.059965;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);11:25:00;2023-10-28 11:23:05.940035;28.10.2023 11:25;52;True;62.059965;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);11:25:00;2023-10-28 11:23:05.940035;28.10.2023 11:25;30;True;84.059965;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);11:25:00;28.10.2023 11:21;28.10.2023 11:25;39;True;201;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);11:25:00;28.10.2023 11:21;28.10.2023 11:25;46;True;194;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);11:25:00;28.10.2023 11:21;28.10.2023 11:25;52;True;188;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);11:25:00;28.10.2023 11:21;28.10.2023 11:25;0;True;240;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);11:25:00;28.10.2023 11:21;28.10.2023 11:25;82;True;158;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);11:25:00;2023-10-28 11:24:01.568144;28.10.2023 11:25;39;True;19.431856;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);11:25:00;2023-10-28 11:24:01.568144;28.10.2023 11:25;46;True;12.431856;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);11:25:00;2023-10-28 11:24:01.568144;28.10.2023 11:25;52;True;6.431856;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);11:25:00;2023-10-28 11:24:01.568144;28.10.2023 11:25;0;True;58.431856;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);11:25:00;2023-10-28 11:24:01.568144;28.10.2023 11:25;82;False;-23.568144;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);11:25:00;2023-10-28 11:23:05.961308;28.10.2023 11:25;57;True;57.038692;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);11:25:00;2023-10-28 11:23:05.961308;28.10.2023 11:25;89;True;25.038692;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);11:25:00;2023-10-28 11:23:05.961308;28.10.2023 11:25;30;True;84.038692;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);11:25:00;2023-10-28 11:23:05.961308;28.10.2023 11:25;82;True;32.038692;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);11:25:00;2023-10-28 11:23:05.961308;28.10.2023 11:25;82;True;32.038692;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);12:25:00;28.10.2023 12:21;28.10.2023 12:25;58;True;182;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);12:25:00;28.10.2023 12:21;28.10.2023 12:25;27;True;213;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);12:25:00;28.10.2023 12:21;28.10.2023 12:25;39;True;201;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);12:25:00;28.10.2023 12:21;28.10.2023 12:25;39;True;201;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);12:25:00;28.10.2023 12:21;28.10.2023 12:25;57;True;183;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);12:25:00;2023-10-28 12:23:08.691316;28.10.2023 12:25;58;True;53.308684;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);12:25:00;2023-10-28 12:23:08.691316;28.10.2023 12:25;59;True;52.308684;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);12:25:00;2023-10-28 12:23:08.691316;28.10.2023 12:25;46;True;65.308684;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);12:25:00;2023-10-28 12:23:08.691316;28.10.2023 12:25;46;True;65.308684;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);12:25:00;2023-10-28 12:23:08.691316;28.10.2023 12:25;89;True;22.308684;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);12:25:00;2023-10-28 12:22:22.909527;28.10.2023 12:25;27;True;130.090473;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);12:25:00;2023-10-28 12:22:22.909527;28.10.2023 12:25;59;True;98.090473;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);12:25:00;2023-10-28 12:22:22.909527;28.10.2023 12:25;52;True;105.090473;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);12:25:00;2023-10-28 12:22:22.909527;28.10.2023 12:25;52;True;105.090473;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);12:25:00;2023-10-28 12:22:22.909527;28.10.2023 12:25;30;True;127.090473;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);12:25:00;2023-10-28 12:22:01.080813;28.10.2023 12:25;39;True;139.919187;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);12:25:00;2023-10-28 12:22:01.080813;28.10.2023 12:25;46;True;132.919187;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);12:25:00;2023-10-28 12:22:01.080813;28.10.2023 12:25;52;True;126.919187;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);12:25:00;2023-10-28 12:22:01.080813;28.10.2023 12:25;0;True;178.919187;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);12:25:00;2023-10-28 12:22:01.080813;28.10.2023 12:25;82;True;96.919187;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);12:25:00;2023-10-28 12:23:46.984998;28.10.2023 12:25;39;True;34.015002;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);12:25:00;2023-10-28 12:23:46.984998;28.10.2023 12:25;46;True;27.015002;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);12:25:00;2023-10-28 12:23:46.984998;28.10.2023 12:25;52;True;21.015002;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);12:25:00;2023-10-28 12:23:46.984998;28.10.2023 12:25;0;True;73.015002;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);12:25:00;2023-10-28 12:23:46.984998;28.10.2023 12:25;82;False;-8.984998;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);12:25:00;2023-10-28 12:24:21.881908;28.10.2023 12:25;57;False;-18.881908;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);12:25:00;2023-10-28 12:24:21.881908;28.10.2023 12:25;89;False;-50.881908;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);12:25:00;2023-10-28 12:24:21.881908;28.10.2023 12:25;30;True;8.118092;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);12:25:00;2023-10-28 12:24:21.881908;28.10.2023 12:25;82;False;-43.881908;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);12:25:00;2023-10-28 12:24:21.881908;28.10.2023 12:25;82;False;-43.881908;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);13:25:00;2023-10-28 13:22:29.513587;28.10.2023 13:25;58;True;92.486413;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Vtelno;(5, 178);13:25:00;2023-10-28 13:22:29.513587;28.10.2023 13:25;27;True;123.486413;PRIOR;0
case13;2;Most,nádraží;(2, 9);5;Nádraží;(5, 135);13:25:00;2023-10-28 13:22:29.513587;28.10.2023 13:25;39;True;111.486413;PRIOR;1
case13;2;Most,nádraží;(2, 9);16;Jezero Most;(16, 322, 1);13:25:00;2023-10-28 13:22:29.513587;28.10.2023 13:25;39;True;111.486413;PRIOR;1
case13;2;Most,nádraží;(2, 9);17;Dopravní podnik;(17, 111, 1);13:25:00;2023-10-28 13:22:29.513587;28.10.2023 13:25;57;True;93.486413;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);2;Most,nádraží;(2, 9);13:25:00;2023-10-28 13:23:34.783771;28.10.2023 13:25;58;True;27.216229;PRIOR;0
case13;4;Most,Dopravní podnik;(4, 3);5;Vtelno;(5, 178);13:25:00;2023-10-28 13:23:34.783771;28.10.2023 13:25;59;True;26.216229;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);5;Nádraží;(5, 135);13:25:00;2023-10-28 13:23:34.783771;28.10.2023 13:25;46;True;39.216229;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);16;Jezero Most;(16, 322, 1);13:25:00;2023-10-28 13:23:34.783771;28.10.2023 13:25;46;True;39.216229;PRIOR;1
case13;4;Most,Dopravní podnik;(4, 3);17;Dopravní podnik;(17, 111, 1);13:25:00;2023-10-28 13:23:34.783771;28.10.2023 13:25;89;False;-3.783771;PRIOR;1
case13;5;Vtelno;(5, 178);2;Most,nádraží;(2, 9);13:25:00;2023-10-28 13:22:09.992735;28.10.2023 13:25;27;True;143.007265;PRIOR;1
case13;5;Vtelno;(5, 178);4;Most,Dopravní podnik;(4, 3);13:25:00;2023-10-28 13:22:09.992735;28.10.2023 13:25;59;True;111.007265;PRIOR;1
case13;5;Vtelno;(5, 178);5;Nádraží;(5, 135);13:25:00;2023-10-28 13:22:09.992735;28.10.2023 13:25;52;True;118.007265;PRIOR;1
case13;5;Vtelno;(5, 178);16;Jezero Most;(16, 322, 1);13:25:00;2023-10-28 13:22:09.992735;28.10.2023 13:25;52;True;118.007265;PRIOR;0
case13;5;Vtelno;(5, 178);17;Dopravní podnik;(17, 111, 1);13:25:00;2023-10-28 13:22:09.992735;28.10.2023 13:25;30;True;140.007265;PRIOR;1
case13;5;Nádraží;(5, 135);2;Most,nádraží;(2, 9);13:25:00;2023-10-28 13:23:01.318064;28.10.2023 13:25;39;True;79.681936;PRIOR;1
case13;5;Nádraží;(5, 135);4;Most,Dopravní podnik;(4, 3);13:25:00;2023-10-28 13:23:01.318064;28.10.2023 13:25;46;True;72.681936;PRIOR;0
case13;5;Nádraží;(5, 135);5;Vtelno;(5, 178);13:25:00;2023-10-28 13:23:01.318064;28.10.2023 13:25;52;True;66.681936;PRIOR;1
case13;5;Nádraží;(5, 135);16;Jezero Most;(16, 322, 1);13:25:00;2023-10-28 13:23:01.318064;28.10.2023 13:25;0;True;118.681936;PRIOR;1
case13;5;Nádraží;(5, 135);17;Dopravní podnik;(17, 111, 1);13:25:00;2023-10-28 13:23:01.318064;28.10.2023 13:25;82;True;36.681936;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);2;Most,nádraží;(2, 9);13:25:00;2023-10-28 13:24:26.738324;28.10.2023 13:25;39;False;-5.738324;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);4;Most,Dopravní podnik;(4, 3);13:25:00;2023-10-28 13:24:26.738324;28.10.2023 13:25;46;False;-12.738324;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Vtelno;(5, 178);13:25:00;2023-10-28 13:24:26.738324;28.10.2023 13:25;52;False;-18.738324;PRIOR;0
case13;16;Jezero Most;(16, 322, 1);5;Nádraží;(5, 135);13:25:00;2023-10-28 13:24:26.738324;28.10.2023 13:25;0;True;33.261676;PRIOR;1
case13;16;Jezero Most;(16, 322, 1);17;Dopravní podnik;(17, 111, 1);13:25:00;2023-10-28 13:24:26.738324;28.10.2023 13:25;82;False;-48.738324;PRIOR;0
case13;17;Dopravní podnik;(17, 111, 1);2;Most,nádraží;(2, 9);13:25:00;2023-10-28 13:22:38.333649;28.10.2023 13:25;57;True;84.666351;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);4;Most,Dopravní podnik;(4, 3);13:25:00;2023-10-28 13:22:38.333649;28.10.2023 13:25;89;True;52.666351;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Vtelno;(5, 178);13:25:00;2023-10-28 13:22:38.333649;28.10.2023 13:25;30;True;111.666351;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);5;Nádraží;(5, 135);13:25:00;2023-10-28 13:22:38.333649;28.10.2023 13:25;82;True;59.666351;PRIOR;1
case13;17;Dopravní podnik;(17, 111, 1);16;Jezero Most;(16, 322, 1);13:25:00;2023-10-28 13:22:38.333649;28.10.2023 13:25;82;True;59.666351;PRIOR;1
case13;2;Most,nádraží;(2, 9);4;Most,Dopravní podnik;(4, 3);14:25:00;2023-10-28 14:22:13.686496;28.10.2023 14:25;58;True;108.313504;PRIOR;0
