case;cislo linky;konecna A;linka_smer_A;cislo linky B;konecna B;linka_smer_B;rozjezd;prijezd;odjezd;doba prestupu;stihnuto;o_kolik;cpu;smysluplnost
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);19:03:00;21.10.2023 19:00;21.10.2023 19:02;35;True;85;Litvínov;0
case26;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);19:03:00;21.10.2023 19:00;2023-10-21 19:02:02.533909;10;True;112.533909;Litvínov;1
case26;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);19:03:00;21.10.2023 19:00;2023-10-21 19:02:05.572594;25;True;100.572594;Litvínov;1
case26;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);19:03:00;21.10.2023 19:00;21.10.2023 19:02;0;True;120;Litvínov;0
case26;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);19:03:00;21.10.2023 19:00;2023-10-21 19:02:02.533909;25;True;97.533909;Litvínov;1
case26;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);19:03:00;21.10.2023 19:00;2023-10-21 19:02:05.572594;15;True;110.572594;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);13;Loučná,konečná;(13, 210);19:03:00;2023-10-21 18:59:31.687384;21.10.2023 19:03;35;True;173.312616;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);19:03:00;2023-10-21 18:59:31.687384;21.10.2023 19:03;0;True;208.312616;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);19:03:00;2023-10-21 18:59:31.687384;2023-10-21 19:02:02.533909;25;True;125.846525;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);19:03:00;2023-10-21 18:59:31.687384;2023-10-21 19:02:05.572594;15;True;138.88521;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);19:03:00;2023-10-21 19:01:42.533909;21.10.2023 19:03;10;True;67.466091;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);19:03:00;2023-10-21 19:01:42.533909;21.10.2023 19:03;25;True;52.466091;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);19:03:00;2023-10-21 19:01:42.533909;21.10.2023 19:02;25;False;-7.533909;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);19:03:00;2023-10-21 19:01:45.572594;21.10.2023 19:03;25;True;49.427406;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);19:03:00;2023-10-21 19:01:45.572594;21.10.2023 19:03;15;True;59.427406;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);19:03:00;2023-10-21 19:01:45.572594;21.10.2023 19:02;15;False;-0.572594;Litvínov;1
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-21 20:00:09.198944;21.10.2023 20:02;35;True;75.801056;Litvínov;0
case26;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-21 20:00:09.198944;21.10.2023 20:00;10;True;0.801056;Litvínov;1
case26;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-21 20:00:09.198944;2023-10-21 20:02:37.403591;25;True;123.204647;Litvínov;1
case26;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);20:03:00;21.10.2023 20:00;21.10.2023 20:02;0;True;120;Litvínov;0
case26;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);20:03:00;21.10.2023 20:00;21.10.2023 20:00;25;False;-5;Litvínov;1
case26;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);20:03:00;21.10.2023 20:00;2023-10-21 20:02:37.403591;15;True;142.403591;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);13;Loučná,konečná;(13, 210);20:03:00;2023-10-21 19:59:32.926262;21.10.2023 20:03;35;True;172.073738;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);20:03:00;2023-10-21 19:59:32.926262;21.10.2023 20:03;0;True;207.073738;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);20:03:00;2023-10-21 19:59:32.926262;21.10.2023 20:00;25;True;22.073738;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);20:03:00;2023-10-21 19:59:32.926262;2023-10-21 20:02:37.403591;15;True;169.477329;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);20:03:00;21.10.2023 20:00;21.10.2023 20:03;10;True;170;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);20:03:00;21.10.2023 20:00;21.10.2023 20:03;25;True;155;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);20:03:00;21.10.2023 20:00;21.10.2023 20:02;25;True;95;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);20:03:00;2023-10-21 20:02:17.403591;21.10.2023 20:03;25;True;17.596409;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);20:03:00;2023-10-21 20:02:17.403591;21.10.2023 20:03;15;True;27.596409;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-21 20:02:17.403591;21.10.2023 20:02;15;False;-32.403591;Litvínov;1
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);11:03:00;2023-10-21 11:00:30.890646;21.10.2023 11:02;35;True;54.109354;Litvínov;0
case26;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);11:03:00;2023-10-21 11:00:30.890646;2023-10-21 11:01:34.246307;10;True;53.355661;Litvínov;1
case26;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);11:03:00;2023-10-21 11:00:30.890646;2023-10-21 11:02:10.180688;25;True;74.290042;Litvínov;1
case26;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);11:03:00;21.10.2023 11:00;21.10.2023 11:02;0;True;120;Litvínov;0
case26;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);11:03:00;21.10.2023 11:00;2023-10-21 11:01:34.246307;25;True;69.246307;Litvínov;1
case26;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);11:03:00;21.10.2023 11:00;2023-10-21 11:02:10.180688;15;True;115.180688;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);13;Loučná,konečná;(13, 210);11:03:00;2023-10-21 10:58:07.189073;21.10.2023 11:03;35;True;257.810927;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);11:03:00;2023-10-21 10:58:07.189073;21.10.2023 11:03;0;True;292.810927;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);11:03:00;2023-10-21 10:58:07.189073;2023-10-21 11:01:34.246307;25;True;182.057234;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);11:03:00;2023-10-21 10:58:07.189073;2023-10-21 11:02:10.180688;15;True;227.991615;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);11:03:00;2023-10-21 11:01:14.246307;21.10.2023 11:03;10;True;95.753693;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);11:03:00;2023-10-21 11:01:14.246307;21.10.2023 11:03;25;True;80.753693;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);11:03:00;2023-10-21 11:01:14.246307;21.10.2023 11:02;25;True;20.753693;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);11:03:00;2023-10-21 11:01:50.180688;21.10.2023 11:03;25;True;44.819312;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);11:03:00;2023-10-21 11:01:50.180688;21.10.2023 11:03;15;True;54.819312;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);11:03:00;2023-10-21 11:01:50.180688;21.10.2023 11:02;15;False;-5.180688;Litvínov;1
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);13:03:00;21.10.2023 23:59;21.10.2023 13:02;35;False;;Litvínov;0
case26;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);13:03:00;21.10.2023 23:59;2023-10-21 13:00:50.210449;10;False;;Litvínov;1
case26;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);13:03:00;21.10.2023 23:59;2023-10-21 13:04:07.792264;25;False;;Litvínov;1
case26;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);13:03:00;21.10.2023 23:59;21.10.2023 13:02;0;False;;Litvínov;0
case26;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);13:03:00;21.10.2023 23:59;2023-10-21 13:00:50.210449;25;False;;Litvínov;1
case26;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);13:03:00;21.10.2023 23:59;2023-10-21 13:04:07.792264;15;False;;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);13;Loučná,konečná;(13, 210);13:03:00;2023-10-21 12:58:29.818066;21.10.2023 23:59;35;True;;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);13:03:00;2023-10-21 12:58:29.818066;21.10.2023 23:59;0;True;;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);13:03:00;2023-10-21 12:58:29.818066;2023-10-21 13:00:50.210449;25;True;115.392383;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);13:03:00;2023-10-21 12:58:29.818066;2023-10-21 13:04:07.792264;15;True;322.974198;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);13:03:00;2023-10-21 13:00:30.210449;21.10.2023 23:59;10;True;;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);13:03:00;2023-10-21 13:00:30.210449;21.10.2023 23:59;25;True;;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);13:03:00;2023-10-21 13:00:30.210449;21.10.2023 13:02;25;True;64.789551;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);13:03:00;2023-10-21 13:03:47.792264;21.10.2023 23:59;25;True;;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);13:03:00;2023-10-21 13:03:47.792264;21.10.2023 23:59;15;True;;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);13:03:00;2023-10-21 13:03:47.792264;21.10.2023 13:02;15;False;-122.792264;Litvínov;1
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);15:03:00;21.10.2023 15:00;21.10.2023 15:02;35;True;85;Litvínov;0
case26;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);15:03:00;21.10.2023 15:00;2023-10-21 15:01:31.752967;10;True;81.752967;Litvínov;1
case26;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);15:03:00;21.10.2023 15:00;2023-10-21 15:04:14.054050;25;True;229.05405;Litvínov;1
case26;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);15:03:00;2023-10-21 15:01:31.925884;21.10.2023 15:02;0;True;28.074116;Litvínov;0
case26;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);15:03:00;2023-10-21 15:01:31.925884;2023-10-21 15:01:31.752967;25;False;-25.172917;Litvínov;1
case26;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);15:03:00;2023-10-21 15:01:31.925884;2023-10-21 15:04:14.054050;15;True;147.128166;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);13;Loučná,konečná;(13, 210);15:03:00;2023-10-21 14:59:23.806751;21.10.2023 15:03;35;True;181.193249;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);15:03:00;2023-10-21 14:59:23.806751;21.10.2023 15:03;0;True;216.193249;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);15:03:00;2023-10-21 14:59:23.806751;2023-10-21 15:01:31.752967;25;True;102.946216;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);15:03:00;2023-10-21 14:59:23.806751;2023-10-21 15:04:14.054050;15;True;275.247299;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);15:03:00;2023-10-21 15:01:11.752967;21.10.2023 15:03;10;True;98.247033;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);15:03:00;2023-10-21 15:01:11.752967;21.10.2023 15:03;25;True;83.247033;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);15:03:00;2023-10-21 15:01:11.752967;21.10.2023 15:02;25;True;23.247033;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);15:03:00;2023-10-21 15:03:54.054050;21.10.2023 15:03;25;False;-79.05405;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);15:03:00;2023-10-21 15:03:54.054050;21.10.2023 15:03;15;False;-69.05405;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);15:03:00;2023-10-21 15:03:54.054050;21.10.2023 15:02;15;False;-129.05405;Litvínov;1
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);8:03:00;22.10.2023 8:00;22.10.2023 8:02;35;True;85;Litvínov;0
case26;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);8:03:00;22.10.2023 8:00;2023-10-22 08:00:58.793763;10;True;48.793763;Litvínov;1
case26;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);8:03:00;22.10.2023 8:00;22.10.2023 8:02;25;True;95;Litvínov;1
case26;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);8:03:00;22.10.2023 8:00;22.10.2023 8:02;0;True;120;Litvínov;0
case26;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);8:03:00;22.10.2023 8:00;2023-10-22 08:00:58.793763;25;True;33.793763;Litvínov;1
case26;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);8:03:00;22.10.2023 8:00;22.10.2023 8:02;15;True;105;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);13;Loučná,konečná;(13, 210);8:03:00;2023-10-22 07:58:29.190334;22.10.2023 8:03;35;True;235.809666;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);8:03:00;2023-10-22 07:58:29.190334;22.10.2023 8:03;0;True;270.809666;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);8:03:00;2023-10-22 07:58:29.190334;2023-10-22 08:00:58.793763;25;True;124.603429;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);8:03:00;2023-10-22 07:58:29.190334;22.10.2023 8:02;15;True;195.809666;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);8:03:00;2023-10-22 08:00:38.793763;22.10.2023 8:03;10;True;131.206237;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);8:03:00;2023-10-22 08:00:38.793763;22.10.2023 8:03;25;True;116.206237;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);8:03:00;2023-10-22 08:00:38.793763;22.10.2023 8:02;25;True;56.206237;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);8:03:00;2023-10-22 08:01:36.247398;22.10.2023 8:03;25;True;58.752602;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);8:03:00;2023-10-22 08:01:36.247398;22.10.2023 8:03;15;True;68.752602;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);8:03:00;2023-10-22 08:01:36.247398;22.10.2023 8:02;15;True;8.752602;Litvínov;1
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);9:03:00;2023-10-22 09:01:06.428173;22.10.2023 9:02;35;True;18.571827;Litvínov;0
case26;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);9:03:00;2023-10-22 09:01:06.428173;2023-10-22 09:01:33.539588;10;True;17.111415;Litvínov;1
case26;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);9:03:00;2023-10-22 09:01:06.428173;2023-10-22 09:02:09.117977;25;True;37.689804;Litvínov;1
case26;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);9:03:00;22.10.2023 9:00;22.10.2023 9:02;0;True;120;Litvínov;0
case26;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);9:03:00;22.10.2023 9:00;2023-10-22 09:01:33.539588;25;True;68.539588;Litvínov;1
case26;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);9:03:00;22.10.2023 9:00;2023-10-22 09:02:09.117977;15;True;114.117977;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);13;Loučná,konečná;(13, 210);9:03:00;2023-10-22 08:59:23.761200;22.10.2023 9:03;35;True;181.2388;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);9:03:00;2023-10-22 08:59:23.761200;22.10.2023 9:03;0;True;216.2388;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);9:03:00;2023-10-22 08:59:23.761200;2023-10-22 09:01:33.539588;25;True;104.778388;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);9:03:00;2023-10-22 08:59:23.761200;2023-10-22 09:02:09.117977;15;True;150.356777;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);9:03:00;2023-10-22 09:01:13.539588;22.10.2023 9:03;10;True;96.460412;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);9:03:00;2023-10-22 09:01:13.539588;22.10.2023 9:03;25;True;81.460412;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);9:03:00;2023-10-22 09:01:13.539588;22.10.2023 9:02;25;True;21.460412;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);9:03:00;2023-10-22 09:01:49.117977;22.10.2023 9:03;25;True;45.882023;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);9:03:00;2023-10-22 09:01:49.117977;22.10.2023 9:03;15;True;55.882023;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);9:03:00;2023-10-22 09:01:49.117977;22.10.2023 9:02;15;False;-4.117977;Litvínov;1
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);18:03:00;22.10.2023 23:59;22.10.2023 18:02;35;False;;Litvínov;0
case26;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);18:03:00;22.10.2023 23:59;2023-10-22 18:02:32.531143;10;False;;Litvínov;1
case26;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);18:03:00;22.10.2023 23:59;22.10.2023 18:02;25;False;;Litvínov;1
case26;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);18:03:00;22.10.2023 18:00;22.10.2023 18:02;0;True;120;Litvínov;0
case26;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);18:03:00;22.10.2023 18:00;2023-10-22 18:02:32.531143;25;True;127.531143;Litvínov;1
case26;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);18:03:00;22.10.2023 18:00;22.10.2023 18:02;15;True;105;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);13;Loučná,konečná;(13, 210);18:03:00;2023-10-22 17:59:05.562682;22.10.2023 23:59;35;True;;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);18:03:00;2023-10-22 17:59:05.562682;22.10.2023 18:03;0;True;234.437318;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);18:03:00;2023-10-22 17:59:05.562682;2023-10-22 18:02:32.531143;25;True;181.968461;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);18:03:00;2023-10-22 17:59:05.562682;22.10.2023 18:02;15;True;159.437318;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);18:03:00;2023-10-22 18:02:12.531143;22.10.2023 23:59;10;True;;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);18:03:00;2023-10-22 18:02:12.531143;22.10.2023 18:03;25;True;22.468857;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);18:03:00;2023-10-22 18:02:12.531143;22.10.2023 18:02;25;False;-37.531143;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);18:03:00;2023-10-22 18:01:08.113694;22.10.2023 23:59;25;True;;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);18:03:00;2023-10-22 18:01:08.113694;22.10.2023 18:03;15;True;96.886306;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);18:03:00;2023-10-22 18:01:08.113694;22.10.2023 18:02;15;True;36.886306;Litvínov;1
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);19:03:00;2023-10-22 19:00:44.475386;22.10.2023 19:02;35;True;40.524614;Litvínov;0
case26;13;Loučná,konečná;(13, 210);4;Most,Dopravní podnik;(4, 3);19:03:00;2023-10-22 19:00:44.475386;2023-10-22 19:00:56.200469;10;True;1.725083;Litvínov;1
case26;13;Loučná,konečná;(13, 210);4;Litvínov,Citadela;(4, 26);19:03:00;2023-10-22 19:00:44.475386;22.10.2023 23:59;25;True;;Litvínov;1
case26;13;Janov,konečná;(13, 225);14;H.Jiřetín,pekařství;(14, 244);19:03:00;22.10.2023 23:59;22.10.2023 19:02;0;False;;Litvínov;0
case26;13;Janov,konečná;(13, 225);4;Most,Dopravní podnik;(4, 3);19:03:00;22.10.2023 23:59;2023-10-22 19:00:56.200469;25;False;;Litvínov;1
case26;13;Janov,konečná;(13, 225);4;Litvínov,Citadela;(4, 26);19:03:00;22.10.2023 23:59;22.10.2023 23:59;15;False;-15;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);13;Loučná,konečná;(13, 210);19:03:00;22.10.2023 23:59;22.10.2023 19:03;35;False;;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);13;Janov,konečná;(13, 225);19:03:00;22.10.2023 23:59;22.10.2023 23:59;0;True;0;Litvínov;0
case26;14;Litvínov,nádraží;(14, 201);4;Most,Dopravní podnik;(4, 3);19:03:00;22.10.2023 23:59;2023-10-22 19:00:56.200469;25;False;;Litvínov;1
case26;14;Litvínov,nádraží;(14, 201);4;Litvínov,Citadela;(4, 26);19:03:00;22.10.2023 23:59;22.10.2023 23:59;15;False;-15;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Loučná,konečná;(13, 210);19:03:00;2023-10-22 19:00:36.200469;22.10.2023 19:03;10;True;133.799531;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);13;Janov,konečná;(13, 225);19:03:00;2023-10-22 19:00:36.200469;22.10.2023 23:59;25;True;;Litvínov;1
case26;4;Most,Dopravní podnik;(4, 3);14;H.Jiřetín,pekařství;(14, 244);19:03:00;2023-10-22 19:00:36.200469;22.10.2023 19:02;25;True;58.799531;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Loučná,konečná;(13, 210);19:03:00;22.10.2023 23:59;22.10.2023 19:03;25;False;;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);13;Janov,konečná;(13, 225);19:03:00;22.10.2023 23:59;22.10.2023 23:59;15;False;-15;Litvínov;1
case26;4;Litvínov,Citadela;(4, 26);14;H.Jiřetín,pekařství;(14, 244);19:03:00;22.10.2023 23:59;22.10.2023 19:02;15;False;;Litvínov;1
case26;13;Loučná,konečná;(13, 210);14;H.Jiřetín,pekařství;(14, 244);20:03:00;2023-10-22 20:00:32.584392;22.10.2023 20:02;35;True;52.415608;Litvínov;0
